artist,song,genre_class,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Nicki Minaj,MotorSport,2,0.0338,0.896,303077,0.515,0,2,0.317,-5.395,1,0.183,138.016,4,0.174
Nicki Minaj,Bang Bang,2,0.292,0.703,199387,0.789,0,0,0.377,-3.423,0,0.0928,150.058,4,0.761
Nicki Minaj,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,2,0.68,0.749,268864,0.671,0,6,0.167,-5.151,1,0.0599,81.994,4,0.756
Nicki Minaj,Starships,2,0.173,0.75,210627,0.724,0,11,0.185,-2.418,0,0.091,125.053,4,0.702
Nicki Minaj,Super Bass,2,0.282,0.727,200013,0.866,3.87e-06,11,0.585,-4.288,1,0.185,127.01,4,0.653
Nicki Minaj,Krippy Kush - Remix,2,0.0512,0.743,237160,0.671,0,9,0.116,-5.241,1,0.122,163.229,4,0.499
Nicki Minaj,Only,2,0.409,0.67,312027,0.485,0,8,0.0973,-7.272,0,0.737,119.886,4,0.242
Nicki Minaj,Right By My Side,2,0.0113,0.688,265038,0.874,0.592,10,0.124,-4.127,0,0.06,162.046,4,0.633
Nicki Minaj,Super Bass,2,0.256,0.807,199028,0.354,0.88,8,0.0895,-8.633,0,0.0415,126.99,4,0.328
Nicki Minaj,Moment 4 life,2,0.00162,0.626,277602,0.764,0.9,8,0.123,-6.619,0,0.095,196.048,4,0.138
Nicki Minaj,Right Thru Me,2,0.11,0.601,210939,0.873,1.59e-06,1,0.189,-4.785,1,0.0388,162.346,3,0.676
Nicki Minaj,Right thru me,2,0.102,0.507,205224,0.809,0.881,1,0.0643,-7.852,1,0.0431,162.313,3,0.752
Nicki Minaj,Moment 4 Life,2,0.325,0.739,279197,0.819,0.335,8,0.116,-5.82,0,0.0983,98.039,4,0.464
Nicki Minaj,Letting Go (Dutty Love) feat. Nicki Minaj,2,0.0791,0.741,208805,0.844,0.701,5,0.0713,-5.865,1,0.197,92.001,4,0.592
Dr. Dre,Still D.R.E.,2,0.177,0.821,270587,0.774,0.000676,11,0.0577,-3.418,1,0.235,93.425,4,0.547
Dr. Dre,The Next Episode,2,0.0279,0.916,161507,0.906,0,3,0.0803,-2.494,0,0.195,95.3,4,0.291
Dr. Dre,Forgot About Dre,2,0.0879,0.937,222293,0.731,0,8,0.163,-2.132,1,0.0815,133.961,4,0.626
Dr. Dre,What's The Difference,2,0.238,0.792,244200,0.825,0,11,0.186,-0.362,0,0.23,91.907,4,0.696
Dr. Dre,I Need A Doctor,2,0.0996,0.591,283733,0.934,1.81e-06,3,0.348,-4.389,1,0.437,155.968,4,0.452
Dr. Dre,Keep Their Heads Ringin',2,0.0442,0.672,305573,0.785,0.00253,9,0.136,-4.214,0,0.109,90.574,4,0.219
Dr. Dre,Xxplosive,2,0.201,0.78,215200,0.882,1.07e-05,1,0.15,-4.368,1,0.134,168.955,4,0.926
Dr. Dre,Kush - Main,2,0.000763,0.497,235120,0.872,8.94e-05,7,0.171,-6.166,1,0.115,126.785,5,0.383
Dr. Dre,The Watcher,2,0.198,0.938,206547,0.49,0,7,0.238,-3.527,1,0.218,97.591,4,0.504
Dr. Dre,Fuck You,2,0.264,0.879,205453,0.567,0,9,0.119,-3.923,0,0.416,92.17,4,0.759
Dr. Dre,Dr -With Michael Garcia,2,0.000488,0.934,166800,0.535,0,6,0.0959,-11.803,1,0.0795,95.432,4,0.588
Dr. Dre,Life-With Michael Garcia,2,0.00581,0.921,214733,0.412,0,3,0.0745,-11.901,1,0.272,133.934,4,0.566
Dr. Dre,Funky Flute,2,0.0985,0.701,285427,0.847,3.01e-06,7,0.522,-7.18,1,0.171,106.267,4,0.631
Dr. Dre,Prelude,2,0.178,0.275,67733,0.6,0.00201,10,0.0674,-11.224,0,0.0397,93.84,4,0.736
Dr. Dre,Delete,2,0.243,0.856,252080,0.817,0,9,0.291,-7.278,0,0.17,108.046,4,0.656
Dr. Dre,Delete,2,0.367,0.777,151200,0.541,0.000599,6,0.0638,-13.596,1,0.337,150.429,4,0.967
Dr. Dre,Delete,2,0.0178,0.899,253360,0.462,0,9,0.322,-11.94,0,0.382,97.389,4,0.745
N.W.A.,Straight Outta Compton,2,0.0495,0.833,258688,0.874,0,8,0.345,-9.426,1,0.155,102.866,4,0.414
N.W.A.,Fuck Tha Police,2,0.0184,0.865,345717,0.751,0,8,0.0529,-8.363,0,0.304,98.647,4,0.851
N.W.A.,Express Yourself,2,0.0463,0.845,265102,0.584,0,8,0.254,-10.996,0,0.304,95.052,4,0.951
N.W.A.,Chin Check,2,0.0831,0.906,221373,0.775,2.74e-05,2,0.15,-5.775,1,0.268,100.054,4,0.838
N.W.A.,Gangsta Gangsta,2,0.0251,0.897,336917,0.694,1.82e-06,6,0.324,-8.364,0,0.277,98.118,4,0.706
N.W.A.,Dope Man,2,0.00769,0.753,375733,0.702,0,7,0.123,-7.922,1,0.271,176.483,4,0.727
N.W.A.,Alwayz Into Somethin',2,0.0131,0.708,264960,0.878,0,2,0.206,-4.503,1,0.206,88.528,4,0.817
N.W.A.,Appetite For Destruction,2,0.0348,0.83,188573,0.795,1.08e-06,7,0.0864,-7.644,1,0.181,105.525,4,0.402
N.W.A.,Dopeman - Remix,2,0.00253,0.82,320172,0.568,0,7,0.07,-9.311,1,0.38,176.24,4,0.674
N.W.A.,100 Miles And Runnin',2,0.123,0.771,272933,0.92,0,6,0.538,-8.533,0,0.243,111.934,4,0.575
N.W.A.,She Knows,2,0.504,0.836,217078,0.701,1.46e-05,7,0.0582,-4.303,1,0.154,114.963,4,0.958
N.W.A.,Don't Buy a Poppy,2,0.0398,0.633,269349,0.934,0.0454,5,0.323,-7.615,0,0.0305,140.011,3,0.365
N.W.A.,Colour Purple,2,0.411,0.788,260000,0.851,0.000137,5,0.875,-1.626,0,0.0434,120.051,4,0.837
N.W.A.,Don't Let Z-Ro Down (M.O.B. 101),2,0.142,0.721,198535,0.804,0,11,0.339,-5.12,1,0.2,116.062,4,0.619
N.W.A.,Frfr,2,0.357,0.699,228000,0.702,0,6,0.211,-3.642,0,0.0733,119.491,4,0.681
N.W.A.,Trap Nomo,2,0.039,0.498,268126,0.66,4.27e-06,10,0.209,-5.283,0,0.0772,119.016,4,0.539
N.W.A.,Impala,2,0.089,0.7,262107,0.849,0,5,0.191,-5.154,0,0.0894,144.159,4,0.496
N.W.A.,Excuses,2,0.135,0.485,257529,0.763,0,4,0.181,-4.743,0,0.473,179.964,3,0.358
N.W.A.,Rx,2,0.0121,0.616,239997,0.739,0.0464,11,0.812,-4.287,1,0.0453,120.004,4,0.384
N.W.A.,Origami,2,0.334,0.767,177780,0.847,0,0,0.468,-3.282,0,0.0454,119.99,4,0.756
N.W.A.,Hella,2,0.00111,0.713,193561,0.455,0,8,0.417,-6.946,1,0.09,129.959,4,0.117
N.W.A.,Betta Miss Me,2,0.204,0.725,344632,0.885,4.99e-06,10,0.0867,-2.392,0,0.107,119.989,4,0.684
N.W.A.,Wonder God,2,0.195,0.735,290377,0.665,0,2,0.192,-6.377,1,0.0449,133.985,4,0.721
N.W.A.,"Roll Deep (feat. Fat Joe, 3 Way Funk & MC Ren of NWA)",2,0.118,0.758,268747,0.457,0,2,0.313,-12.334,1,0.328,164.692,4,0.796
N.W.A.,Igbo-Bunk,2,0.901,0.663,393853,0.351,0.518,11,0.0832,-14.725,1,0.442,116.742,3,0.754
N.W.A.,Agbalaka,2,0.976,0.819,660787,0.376,0.815,7,0.137,-16.597,1,0.315,126.158,3,0.849
N.W.A.,Olu Ebube,2,0.898,0.766,357533,0.372,0.827,8,0.113,-16.529,1,0.0716,113.917,4,0.6
N.W.A.,Mmiri,2,0.928,0.601,1401853,0.447,0.0885,8,0.334,-15.235,1,0.429,111.182,3,0.889
Cardi B,I Like It,2,0.099,0.816,253390,0.726,0,5,0.372,-3.998,0,0.129,136.048,4,0.65
Cardi B,Finesse (Remix) [feat. Cardi B],2,0.0185,0.704,217289,0.859,0,5,0.0215,-4.877,0,0.0996,105.115,4,0.926
Cardi B,Be Careful,2,0.0256,0.82,210787,0.568,0,6,0.0952,-8.23,0,0.411,152.279,4,0.535
Cardi B,I Do (feat. SZA),2,0.27,0.886,200205,0.473,2.58e-05,7,0.0864,-7.338,0,0.255,135.065,4,0.438
Cardi B,Drip (feat. Migos),2,0.0511,0.968,262308,0.589,0,11,0.0731,-7.808,1,0.255,129.993,4,0.268
Cardi B,Ring (feat. Kehlani),2,0.049,0.767,177140,0.543,0,1,0.115,-7.881,0,0.103,106.029,4,0.485
Cardi B,Bodak Yellow,2,0.0659,0.926,223713,0.703,0,11,0.231,-6.337,0,0.103,125.022,4,0.485
Cardi B,Best Life (feat. Chance The Rapper),2,0.287,0.62,284856,0.625,0,9,0.314,-7.438,1,0.553,167.911,4,0.665
Cardi B,Bartier Cardi (feat. 21 Savage),2,0.00111,0.908,224285,0.524,0.000678,1,0.383,-7.955,1,0.181,138.015,4,0.109
Cardi B,Bickenhead,2,0.154,0.884,181624,0.814,1.67e-06,7,0.158,-5.333,1,0.303,155.938,4,0.907
Cardi B,Bodak Yellow,2,0.399,0.885,93245,0.702,1.36e-06,9,0.116,-6.738,1,0.122,124.944,4,0.898
Katy Perry,Swish Swish,3,0.0192,0.836,242510,0.705,1.47e-05,5,0.107,-5.221,0,0.0537,119.949,4,0.553
Katy Perry,Chained To The Rhythm,3,0.0763,0.52,237734,0.798,0,0,0.144,-5.389,1,0.0944,95.252,4,0.485
Katy Perry,Dark Horse,3,0.00403,0.646,215672,0.587,0,6,0.145,-6.139,1,0.0528,131.932,4,0.341
Katy Perry,Last Friday Night (T.G.I.F.),3,0.00125,0.651,230733,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72
Katy Perry,Firework,3,0.141,0.638,227893,0.832,0,8,0.113,-5.039,1,0.049,124.071,4,0.648
Katy Perry,Bon appétit,3,0.117,0.803,227822,0.791,8.38e-05,6,0.242,-5.759,1,0.0633,106.044,4,0.564
Katy Perry,E.T. - feat. Kanye West,3,0.0181,0.62,229573,0.869,0,1,0.369,-5.252,1,0.175,151.684,4,0.76
Katy Perry,Roar,3,0.00569,0.671,223546,0.766,6.85e-06,7,0.549,-4.81,0,0.0323,89.968,4,0.371
Katy Perry,The One That Got Away - Acoustic,3,0.697,0.714,259040,0.434,0,4,0.0919,-11.542,1,0.0396,123.942,4,0.352
Katy Perry,Teenage Dream,3,0.0162,0.72,227773,0.798,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,4,0.591
Katy Perry,Rama,3,0.914,0.685,489070,0.0331,0,8,0.139,-27.971,1,0.96,100.059,3,0.697
Katy Perry,Two Modern Instances - Conclusion,3,0.928,0.635,408301,0.0394,0,9,0.178,-27.919,0,0.961,83.782,3,0.628
Katy Perry,The Age of the Brahmanas and Upanishads,3,0.918,0.645,2415363,0.0341,0,8,0.354,-27.972,1,0.962,87.322,4,0.549
Katy Perry,The Vedas,3,0.88,0.642,4550093,0.0387,0,8,0.175,-28.089,1,0.954,86.662,4,0.322
Katy Perry,Some Later Preachers,3,0.92,0.72,1151505,0.039,0,8,0.212,-27.969,1,0.965,127.962,4,0.588
Katy Perry,The Epics and Later,3,0.867,0.719,3584477,0.146,0,8,0.152,-15.482,1,0.95,129.193,3,0.328
Katy Perry,Part of Me,3,3.08e-05,0.644,215301,0.793,0.761,5,0.065,-5.251,1,0.0293,130.006,4,0.847
Katy Perry,Roar (I Got the Eye of the Tiger),3,0.0168,0.724,231785,0.848,0.00181,10,0.0572,-5.36,1,0.038,90.013,4,0.616
Katy Perry,Dark Horse,3,0.0395,0.617,216237,0.665,0.000309,6,0.092,-4.108,1,0.0318,131.996,4,0.344
Katy Perry,Dark Horse (Karaoke Version),3,8.9e-05,0.659,216519,0.484,0.865,10,0.109,-6.572,0,0.0272,132.0,4,0.26
Katy Perry,Roar (I Got the Eye of the Tiger) [Karaoke Version],3,0.000265,0.805,232010,0.876,0.838,7,0.0287,-6.303,0,0.0321,90.023,4,0.571
Katy Perry,Teenage Dream,3,0.000878,0.698,229960,0.712,0.0598,7,0.548,-9.426,0,0.0296,126.027,4,0.261
Katy Perry,Wide Awake,3,0.545,0.566,220578,0.828,0.875,5,0.195,-6.47,1,0.0356,79.978,4,0.67
Katy Perry,Rise,3,0.461,0.596,198647,0.411,0,11,0.143,-8.369,1,0.0309,101.348,4,0.315
Katy Perry,Fireworks,3,0.0199,0.719,228807,0.641,0.0467,8,0.673,-6.731,1,0.0392,123.986,4,0.602
Katy Perry,Hot and Cold,3,0.0415,0.84,221995,0.567,0,7,0.0661,-6.647,1,0.0462,129.002,4,0.516
Katy Perry,Fireworks,3,0.0364,0.678,229407,0.741,0.00417,7,0.538,-7.256,1,0.0317,123.972,4,0.474
Katy Perry,California Girls,3,0.455,0.812,293930,0.616,0,2,0.125,-6.156,0,0.0478,109.975,4,0.794
Katy Perry,Firework,3,0.205,0.672,224027,0.685,0,8,0.164,-7.475,1,0.028,124.061,4,0.57
Katy Perry,California Gurls,3,0.142,0.768,257453,0.573,0.873,2,0.0583,-8.318,0,0.0399,110.038,4,0.82
Katy Perry,I kissed a girl,3,0.0739,0.819,182820,0.571,0,0,0.11,-6.91,1,0.0585,129.953,4,0.596
Katy Perry,True love,3,0.0077,0.795,183061,0.727,1.1e-06,8,0.0702,-6.959,0,0.0385,129.983,4,0.712
Katy Perry,Thinking Of You,3,0.359,0.591,245547,0.793,0,1,0.193,-5.001,0,0.0449,147.107,4,0.231
Katy Perry,If we Ever Meet Again,3,0.0708,0.748,251670,0.867,0,1,0.0623,-5.606,1,0.035,125.991,4,0.457
Katy Perry,California Gurls (Katy Perry feat. Snoop Dogg Tribute),3,0.0346,0.91,234240,0.819,0,2,0.168,-4.29,0,0.121,125.011,4,0.704
Katy Perry,California Gurls (Katy Perry feat. Snoop Dogg Instrumental),3,0.00165,0.87,224733,0.449,0.673,2,0.0478,-13.629,0,0.123,124.996,4,0.54
Katy Perry,I Kissed a Girl,3,0.98,0.403,177383,0.205,0.851,9,0.115,-17.06,0,0.0408,127.2,4,0.15
Katy Perry,Not Like the Movies,3,0.993,0.451,243386,0.18,0.886,8,0.112,-18.542,1,0.046,183.038,4,0.145
Katy Perry,"California Gurls, Girls",3,0.97,0.636,237070,0.293,0.89,2,0.109,-16.859,0,0.0428,125.124,4,0.114
Katy Perry,Teenage Dream,3,0.956,0.643,224938,0.338,0.852,7,0.104,-16.257,0,0.0412,119.931,4,0.158
Katy Perry,Hey Soul Sister,3,0.955,0.52,221304,0.2,0.837,4,0.101,-19.292,1,0.0318,97.018,4,0.128
Katy Perry,The Only Exception,3,0.986,0.584,275168,0.108,0.912,4,0.109,-17.113,1,0.0374,138.093,3,0.0968
Katy Perry,When You're Gone,3,0.955,0.552,244135,0.137,0.946,7,0.123,-18.189,1,0.0399,142.181,4,0.0791
Katy Perry,Empire State of Mind,3,0.989,0.454,280462,0.166,0.803,6,0.105,-16.717,1,0.0389,173.346,4,0.0399
Katy Perry,Viva La Vida,3,0.99,0.618,227776,0.247,0.87,5,0.108,-16.373,0,0.0413,137.998,4,0.315
Katy Perry,Fireflies,3,0.99,0.475,228798,0.128,0.853,3,0.232,-19.493,1,0.0563,179.989,4,0.312
Katy Perry,California Gurls,3,0.03,0.901,228520,0.768,0,2,0.355,-5.7,0,0.118,125.062,4,0.727
Ariana Grande,No Tears Left To Cry,3,0.0375,0.703,205947,0.696,5.65e-06,0,0.274,-5.482,1,0.0529,121.969,4,0.366
Ariana Grande,Side To Side,3,0.0373,0.65,226160,0.728,0,6,0.328,-5.914,0,0.232,159.167,4,0.619
Ariana Grande,One Last Time,3,0.093,0.628,197267,0.593,1.65e-06,8,0.096,-5.036,1,0.0323,125.026,4,0.104
Ariana Grande,Into You,3,0.0153,0.636,244453,0.728,1.46e-06,9,0.154,-5.871,1,0.0999,107.986,4,0.384
Ariana Grande,Bang Bang,3,0.292,0.703,199387,0.789,0,0,0.377,-3.423,0,0.0928,150.058,4,0.761
Ariana Grande,Dangerous Woman,3,0.0499,0.672,235947,0.605,0,7,0.357,-5.353,1,0.0378,134.015,3,0.297
Ariana Grande,Everyday,3,0.0176,0.64,194840,0.742,0,7,0.157,-4.461,0,0.0488,130.972,4,0.403
Ariana Grande,Break Free,3,0.0064,0.687,214840,0.702,4.35e-05,7,0.204,-5.324,0,0.0455,129.956,4,0.284
Ariana Grande,Problem,3,0.0192,0.66,193920,0.805,8.83e-06,1,0.159,-5.352,0,0.153,103.009,4,0.625
Ariana Grande,Beauty and the Beast,3,0.142,0.484,227933,0.543,0,6,0.105,-7.005,1,0.0281,81.326,4,0.301
Ariana Grande,Dangerous,3,0.00673,0.48,136933,0.685,0.0207,1,0.265,-6.711,1,0.0735,126.387,4,0.157
Britney Spears,Toxic,3,0.0249,0.774,198800,0.838,0.025,5,0.242,-3.914,0,0.114,143.04,4,0.924
Britney Spears,...Baby One More Time,3,0.202,0.759,211067,0.699,0.000131,0,0.443,-5.745,0,0.0307,92.96,4,0.907
Britney Spears,Oops!...I Did It Again,3,0.3,0.751,211160,0.834,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,4,0.894
Britney Spears,Womanizer,3,0.073,0.724,224400,0.695,0,11,0.0889,-5.226,1,0.0622,139.0,4,0.235
Britney Spears,Work B**ch,3,0.155,0.629,247960,0.824,0.000628,9,0.0651,-6.53,1,0.159,128.01,4,0.852
Britney Spears,Circus,3,0.147,0.791,192360,0.733,0.000381,6,0.0713,-5.215,0,0.052,114.98,4,0.761
Britney Spears,Gimme More,3,0.25,0.788,251240,0.844,0.000678,2,0.0723,-3.131,1,0.0334,113.324,4,0.382
Britney Spears,Slumber Party feat. Tinashe,3,0.322,0.752,213535,0.784,0,0,0.11,-4.941,1,0.0754,135.039,4,0.464
Britney Spears,Piece of Me,3,0.0902,0.769,212107,0.638,0,11,0.0857,-5.054,1,0.216,115.007,4,0.782
Britney Spears,I'm a Slave 4 U,3,0.415,0.847,203600,0.843,0.000134,5,0.107,-3.579,0,0.106,110.027,4,0.963
Britney Spears,Karaoke - Me Against The Music,3,0.0123,0.877,228484,0.551,0.0196,7,0.282,-8.37,1,0.0762,120.022,4,0.843
Britney Spears,Karaoke - Toxic,3,0.146,0.741,200202,0.481,0.0167,8,0.127,-9.894,1,0.0762,143.014,4,0.759
Britney Spears,Karaoke - ...Baby One More Time,3,0.253,0.737,208097,0.534,3.37e-05,0,0.183,-9.724,0,0.0264,95.004,4,0.674
Britney Spears,Karaoke - Lucky,3,0.0273,0.797,207076,0.366,7.2e-05,1,0.119,-10.955,1,0.0356,94.977,4,0.812
Britney Spears,"Karaoke - I'm Not A Girl, Not Yet A Woman",3,0.212,0.493,235311,0.392,0.0733,10,0.12,-12.311,1,0.0251,79.021,4,0.182
Britney Spears,Karaoke - Britney Megamix,3,0.000925,0.572,299693,0.7,0.454,8,0.456,-5.732,1,0.0435,108.012,4,0.635
Britney Spears,Karaoke - My Perogative,3,0.00272,0.747,217027,0.76,0.018,6,0.138,-7.701,1,0.0915,111.018,4,0.859
Britney Spears,Karaoke - From The Bottom Of My Broken Heart,3,0.251,0.57,274599,0.481,1.37e-06,7,0.254,-13.739,1,0.0344,74.99,4,0.476
Britney Spears,Karaoke - Everytime,3,0.978,0.58,222293,0.188,0.934,3,0.112,-18.773,1,0.0323,110.052,4,0.246
Britney Spears,Karaoke - I'm A Slave 4 U,3,0.36,0.947,205497,0.635,0.0955,9,0.0405,-11.244,0,0.224,110.0,4,0.733
Britney Spears,Karaoke - Don't Let Me Be The Last To Know,3,0.0502,0.636,236472,0.42,0.0014,4,0.202,-11.339,1,0.0463,137.947,4,0.533
Britney Spears,Karaoke - Sometimes,3,0.127,0.676,220053,0.348,0.36,10,0.108,-14.342,1,0.0628,96.884,4,0.462
Britney Spears,Till the World Ends,3,0.0158,0.763,239575,0.615,0.812,8,0.163,-7.506,1,0.0413,131.999,4,0.257
Britney Spears,Hold It Against Me,3,0.136,0.618,217026,0.711,0,0,0.576,-7.44,0,0.0878,132.899,4,0.279
Britney Spears,Hold it against me,3,0.000283,0.877,226224,0.357,0.914,0,0.0983,-6.75,0,0.0586,133.008,4,0.0976
Britney Spears,Till the world ends,3,0.0228,0.825,230705,0.461,0.141,0,0.106,-10.705,0,0.0872,132.057,4,0.0368
Britney Spears,Hold it against me,3,0.0839,0.767,229041,0.453,0,0,0.0727,-0.439,0,0.102,133.006,4,0.296
Britney Spears,Till the world ends,3,0.138,0.471,217496,0.525,0.000179,11,0.091,-7.757,1,0.279,139.097,4,0.228
Beyonce,Perfect Duet (Ed Sheeran & Beyoncé),3,0.779,0.587,259550,0.299,0,8,0.123,-7.365,1,0.0263,94.992,3,0.356
Beyonce,Halo,3,0.272,0.508,261640,0.72,0,11,0.0563,-5.908,0,0.0628,79.983,4,0.472
Beyonce,Crazy In Love,3,0.00249,0.646,236133,0.77,0,2,0.0715,-6.596,0,0.226,99.165,4,0.681
Beyonce,Love On Top,3,0.0849,0.652,267413,0.748,0,0,0.604,-5.242,1,0.0887,94.1,4,0.652
Beyonce,Irreplaceable,3,0.0286,0.576,227667,0.697,1.15e-06,10,0.167,-4.192,1,0.326,175.906,4,0.501
Beyonce,7/11,3,0.0128,0.747,213507,0.705,0,9,0.126,-5.137,0,0.126,136.024,4,0.56
Beyonce,Run the World (Girls),3,0.00496,0.733,236093,0.899,4.72e-05,0,0.372,-4.237,1,0.143,127.086,4,0.76
Beyonce,Drunk in Love,3,0.00969,0.589,323480,0.621,0.00104,5,0.181,-6.902,0,0.0468,140.03,4,0.401
Beyonce,Partition,3,0.0296,0.412,319467,0.441,0.0726,11,0.306,-11.523,0,0.291,185.571,4,0.174
Beyonce,Best Thing I Never Had,3,0.143,0.545,253747,0.649,1.57e-05,6,0.0894,-4.062,1,0.0324,99.099,4,0.297
Beyonce,Fala Mal de Mim,3,0.305,0.906,194795,0.716,0,9,0.175,-1.653,0,0.389,129.947,4,0.964
Beyonce,Bonnie and Clyde Instrumental,3,0.0638,0.562,90547,0.871,0.127,9,0.15,-7.662,0,0.0899,93.419,4,0.411
Beyonce,Get Me Bodied Instrumental,3,5.36e-05,0.912,305480,0.827,0.446,10,0.049,-8.541,0,0.207,96.482,4,0.291
Beyonce,Upgrade U Instrumental,3,0.000423,0.632,259813,0.476,0.756,7,0.131,-8.009,0,0.113,169.9,4,0.341
Beyonce,Ring The Alarm Instrumental,3,0.0171,0.552,423573,0.44,0.139,2,0.076,-8.705,1,0.179,112.208,4,0.125
Beyonce,Deja Vu Instrumental,3,0.00194,0.7,168373,0.854,0.0662,7,0.269,-7.067,1,0.0864,106.076,4,0.275
Beyonce,Welcome to Hollywood Instrumental,3,0.000271,0.667,132640,0.876,0.6,2,0.255,-7.039,0,0.0597,124.889,4,0.634
Beyonce,Dreamgirls Medley Instrumental,3,0.0146,0.438,131053,0.629,0.0157,7,0.39,-7.09,1,0.0477,137.551,4,0.292
Beyonce,Suga Mama Instrumental,3,0.000413,0.454,161120,0.954,0.00407,9,0.264,-6.432,0,0.0944,187.674,4,0.531
Beyonce,Speechless Instrumental,3,0.0244,0.229,251093,0.547,0.0245,7,0.155,-7.156,0,0.0366,81.919,4,0.152
Beyonce,Band Jam Instrumental,3,0.0341,0.454,249107,0.426,0.836,4,0.11,-12.909,0,0.0783,89.804,4,0.213
Beyonce,Zakalawa,3,0.345,0.541,227135,0.789,0,6,0.111,-10.917,0,0.533,154.846,4,0.678
Beyonce,Dança Saia,3,0.152,0.866,174733,0.791,0.8,7,0.0488,-2.42,1,0.368,142.952,4,0.652
Beyonce,RunAway With You,3,0.29,0.322,240040,0.464,4.6e-06,0,0.0986,-8.903,0,0.0346,86.766,5,0.359
Beyonce,End of Time - London Sounds 2012 club-house remix,3,0.148,0.712,585091,0.934,0.0053,2,0.851,-5.786,1,0.0978,128.016,4,0.571
Madonna,Material Girl,3,0.333,0.742,240280,0.883,7.51e-06,0,0.0964,-3.419,1,0.0329,136.506,4,0.978
Madonna,4 Minutes (feat. Justin Timberlake & Timbaland) - feat. Justin Timberlake And Timbaland,3,0.00994,0.753,189693,0.931,0.00696,2,0.234,-4.922,1,0.0652,113.029,4,0.767
Madonna,Like A Prayer,3,0.264,0.624,342680,0.842,2.11e-05,5,0.181,-5.285,1,0.0376,111.037,4,0.257
Madonna,Like A Virgin,3,0.202,0.773,218627,0.656,0.00323,3,0.0697,-10.88,0,0.0381,119.754,4,0.971
Madonna,Hung Up,3,0.0039,0.649,337733,0.647,0.161,9,0.0686,-7.695,0,0.0452,125.02,4,0.405
Madonna,Vogue,3,0.00348,0.748,317080,0.84,0.00647,6,0.44,-7.701,1,0.0421,115.997,4,0.304
Madonna,La Isla Bonita,3,0.302,0.725,242320,0.612,1.63e-05,1,0.0548,-10.706,0,0.0372,99.978,4,0.965
Madonna,Into The Groove,3,0.0658,0.729,285093,0.856,0.00832,10,0.0691,-4.164,0,0.035,116.467,4,0.804
Madonna,Holiday,3,0.0542,0.854,368280,0.796,0.00184,11,0.151,-5.567,0,0.0399,115.625,4,0.946
Madonna,Like A Prayer,3,0.432,0.66,340867,0.629,7.3e-05,5,0.172,-12.359,1,0.0387,111.926,4,0.324
Madonna,He Is the Voice I Hear,3,0.00193,0.767,629447,0.862,0.904,3,0.153,-8.115,0,0.0444,118.003,4,0.195
Madonna,Stay,3,0.0805,0.703,504268,0.744,0.00121,1,0.128,-7.626,1,0.0305,114.999,4,0.0946
Madonna,A Jealous Heart Never Rests,3,0.0351,0.807,490991,0.424,0.878,5,0.317,-9.221,0,0.0726,120.007,4,0.336
Madonna,Alright This Morning - Original Mix,3,3.85e-05,0.721,498467,0.842,0.859,7,0.469,-6.333,1,0.0522,123.999,4,0.434
Madonna,We Can Never Be Apart,3,0.0174,0.697,448184,0.788,0.775,5,0.584,-7.791,0,0.0298,120.01,4,0.611
Madonna,Venus Requiem,3,0.0176,0.655,357787,0.792,0.841,9,0.127,-9.686,1,0.0538,115.004,4,0.443
Madonna,Alright This Morning - Nicholas Remix,3,0.00892,0.756,397612,0.677,0.775,9,0.0949,-6.545,0,0.0708,124.002,4,0.436
Madonna,He Is The Voice I Hear - Mixed,3,0.00174,0.757,560060,0.892,0.846,3,0.0805,-8.012,0,0.0503,117.007,4,0.22
Madonna,Blondes Have More Fun - The Black Madonna Immaterial Girl Remix,3,0.000831,0.797,504026,0.783,0.902,3,0.093,-7.417,0,0.0503,122.001,4,0.684
Madonna,Welcome to My World,3,0.0211,0.912,184227,0.64,5.82e-06,10,0.0774,-10.956,1,0.203,102.008,4,0.64
Madonna,Midfield,3,0.00357,0.799,449280,0.654,0.871,7,0.102,-7.325,1,0.0664,124.983,4,0.155
Madonna,Unconditional Beauty,3,0.0241,0.781,391680,0.555,0.903,0,0.178,-11.976,1,0.0473,125.01,4,0.0751
Madonna,Le Ly Land,3,0.00672,0.787,431250,0.822,0.913,11,0.111,-9.251,1,0.0996,127.955,4,0.0551
Madonna,Primo,3,0.00043,0.74,468977,0.692,0.91,1,0.0628,-8.295,0,0.0541,126.015,4,0.125
Madonna,Wendy,3,6.34e-05,0.762,354286,0.577,0.921,9,0.0955,-9.685,1,0.0487,125.995,4,0.0652
Madonna,Best Of Driving Forces Vol.1 - Continous DJ Mix by Sutter Cane,3,0.000823,0.685,4401905,0.885,0.753,1,0.0913,-7.872,1,0.05,126.003,4,0.133
Madonna,I Believe,3,0.000957,0.749,410727,0.85,0.913,1,0.107,-7.825,0,0.0401,124.992,4,0.445
Madonna,Dark Soul,3,0.00646,0.801,400630,0.769,0.903,8,0.0661,-8.005,0,0.0605,127.0,4,0.453
Madonna,Limitless,3,0.000451,0.809,407040,0.848,0.918,9,0.0775,-4.836,1,0.0721,124.995,4,0.838
