artist,song,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre_class
Zedd,Alive,0.00683,0.645,227240,0.754,0.0159,5,0.691,-3.051,1,0.0493,127.981,4,0.0673,3
Zedd,Breakn' A Sweat - Zedd Remix,0.00839,0.57,273760,0.948,0.345,4,0.379,-3.878,0,0.0709,130.016,4,0.392,3
Zedd,"The Alchemist, part 1 [Remastered 2016]",0.00667,0.618,218877,0.871,0.869,9,0.421,-4.403,0,0.0372,128.041,4,0.133,3
Zedd,"The Alchemist, part 2 [Remastered 2016]",0.00594,0.525,227617,0.934,0.673,9,0.134,-2.986,0,0.0685,128.116,4,0.117,3
Zedd,"The Alchemist, part 3 [Remastered 2016]",0.00118,0.612,174193,0.954,0.157,11,0.263,-2.625,0,0.185,128.111,4,0.3,3
Zedd,"The Alchemist, part 4 [Remastered 2016]",0.00879,0.651,193129,0.902,0.129,9,0.325,-3.924,1,0.0499,127.977,4,0.277,3
Zedd,"The Alchemist, part 5 [Remastered 2016]",0.00607,0.625,191250,0.873,0.612,2,0.288,-5.167,1,0.0459,128.005,4,0.494,3
Zedd,"The Alchemist, part 6 [Remastered 2016]",0.000643,0.304,172966,0.964,0.856,4,0.128,-4.467,0,0.0769,143.545,4,0.471,3
Zedd,"The Alchemist, part 7 [Remastered 2016]",0.00082,0.449,232625,0.794,0.671,2,0.32,-4.666,1,0.0554,128.043,4,0.189,3
Marshmello,Know Me,0.00635,0.664,206197,0.844,0.00285,5,0.542,-5.012,0,0.0405,142.056,4,0.557,3
Marshmello,Summer,0.00695,0.583,233239,0.748,0.0241,6,0.22,-4.798,1,0.0292,142.029,4,0.254,3
Marshmello,Find Me,0.00012,0.557,180000,0.889,0.000225,0,0.325,-4.045,1,0.0499,142.015,4,0.173,3
Marshmello,Take It Back,0.0172,0.591,233239,0.909,0.694,7,0.743,-4.376,0,0.0542,142.065,4,0.192,3
Marshmello,Bounce,0.0119,0.593,212571,0.979,0.897,8,0.175,-4.151,0,0.0634,140.038,4,0.0992,3
Marshmello,Blocks,0.000163,0.555,209577,0.844,0.00617,9,0.426,-2.096,0,0.0705,142.115,4,0.563,3
Marshmello,Show You,7.78E-05,0.507,177465,0.969,0.935,10,0.173,-3.643,1,0.0395,142.006,4,0.242,3
Marshmello,Want U 2,0.01,0.708,182535,0.936,0.951,0,0.194,-2.099,1,0.0432,141.989,4,0.73,3
Marshmello,Home,0.00551,0.562,228414,0.885,0.805,8,0.0621,-3.096,1,0.0431,145.06,4,0.692,3
Marshmello,Keep It Mello (feat. Omar LinX),0.00134,0.686,243380,0.888,0.000689,1,0.0736,-3.348,1,0.0857,142.015,4,0.108,3
Calvin Harris,Slide,0.498,0.736,230813,0.795,1.21E-06,1,0.254,-3.299,0,0.0545,104.066,4,0.511,3
Calvin Harris,Cash Out,0.152,0.722,235973,0.79,0,4,0.0349,-4.867,0,0.241,94.965,4,0.434,3
Calvin Harris,Heatstroke,0.34,0.784,229160,0.728,0,0,0.222,-4.549,0,0.0539,110.165,4,0.713,3
Calvin Harris,Rollin,0.446,0.753,272653,0.76,3.13E-05,6,0.182,-4.518,0,0.0859,91.953,4,0.657,3
Calvin Harris,Prayers Up,0.433,0.821,204280,0.637,0,9,0.209,-4.276,0,0.161,86.01,4,0.778,3
Calvin Harris,Holiday,0.472,0.836,169693,0.769,0.00157,6,0.0804,-2.334,0,0.0773,103.991,4,0.585,3
Calvin Harris,Skrt On Me,0.169,0.713,228267,0.889,5.80E-05,0,0.169,-3.87,1,0.0376,101.977,4,0.96,3
Calvin Harris,Feels,0.0642,0.893,223413,0.745,0,11,0.0943,-3.105,0,0.0571,101.018,4,0.872,3
Calvin Harris,Faking It,0.319,0.776,240093,0.589,0,9,0.0715,-4.543,0,0.115,120.034,4,0.668,3
Calvin Harris,Hard to Love,0.112,0.753,230587,0.785,0.000191,2,0.0633,-6.53,1,0.174,148.015,4,0.85,3
Calvin Harris,Faith,0.235,0.623,219200,0.957,3.25E-05,5,0.398,-2.675,1,0.0427,127.968,4,0.535,3
Calvin Harris,Under Control,0.129,0.544,184280,0.915,0.000914,8,0.115,-3.405,1,0.0841,126.094,4,0.51,3
Calvin Harris,Blame,0.0289,0.413,212960,0.856,0.00571,0,0.343,-4.078,0,0.0808,128.017,4,0.35,3
Calvin Harris,Love Now,0.0207,0.733,218373,0.674,0.173,3,0.0701,-4.441,0,0.0316,128.03,4,0.464,3
Calvin Harris,Slow Acid,0.545,0.664,221787,0.935,0.855,8,0.176,-4.322,1,0.039,104.004,4,0.131,3
Calvin Harris,Outside,0.213,0.646,227267,0.823,0,2,0.322,-4.123,0,0.0394,128.035,4,0.418,3
Calvin Harris,It Was You,0.283,0.701,224387,0.985,0.281,0,0.617,-4.325,1,0.0675,127.974,4,0.0388,3
Calvin Harris,Summer,0.0211,0.596,222533,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,0.743,3
Calvin Harris,Overdrive,0.0287,0.631,291960,0.945,0.913,0,0.967,-3.674,1,0.04,127.983,4,0.4,3
Calvin Harris,Ecstasy,0.916,0.598,221680,0.277,3.80E-06,9,0.0568,-6.723,0,0.0274,66.01,4,0.135,3
Calvin Harris,Pray to God,0.015,0.606,232227,0.949,2.76E-05,7,0.109,-2.749,0,0.0414,120.031,4,0.436,3
Calvin Harris,Open Wide,0.0698,0.76,187547,0.943,0,1,0.525,-2.703,1,0.0363,127.976,4,0.686,3
Calvin Harris,Together,0.145,0.731,218440,0.869,0.000185,11,0.116,-2.634,0,0.0409,127.971,4,0.789,3
Calvin Harris,Burnin,0.00205,0.643,234773,0.997,0.672,11,0.659,-1.656,1,0.0483,128.004,4,0.555,3
Calvin Harris,Dollar Signs,0.367,0.755,236067,0.897,0.00215,6,0.358,-2.269,0,0.0329,128,4,0.729,3
Calvin Harris,Green Valley,0.439,0.483,109107,0.494,0.535,9,0.0756,-8.922,0,0.0509,160.054,4,0.226,3
Calvin Harris,Bounce - Radio Edit,0.0334,0.779,222187,0.963,0.493,2,0.664,-2.125,0,0.0399,127.941,4,0.759,3
Calvin Harris,Feel So Close - Radio Edit,0.000972,0.707,206413,0.924,0.00703,7,0.204,-2.842,1,0.031,127.937,4,0.919,3
Calvin Harris,We Found Love,0.0234,0.738,215520,0.776,0.0018,1,0.0775,-4.808,1,0.0392,127.984,4,0.608,3
Calvin Harris,We'll Be Coming Back,0.00131,0.596,234360,0.952,0,7,0.598,-4.364,1,0.0873,127.945,4,0.571,3
Calvin Harris,Mansion,0.000594,0.807,127733,0.793,0.845,6,0.918,-5.398,1,0.101,112.017,4,0.105,3
Calvin Harris,Iron,0.00139,0.546,219653,0.887,0.0424,5,0.606,-4.694,0,0.0799,125.983,4,0.436,3
Calvin Harris,I Need Your Love,0.41,0.695,234507,0.869,0,8,0.237,-5.066,1,0.0483,124.989,4,0.58,3
Calvin Harris,Drinking from the Bottle,0.0469,0.665,240347,0.886,6.24E-05,9,0.0525,-4.175,0,0.0514,128.062,4,0.53,3
Calvin Harris,Sweet Nothing,0.197,0.573,212560,0.929,0.000112,8,0.0567,-3.942,0,0.109,127.934,4,0.582,3
Calvin Harris,School,0.149,0.856,107440,0.733,0.649,11,0.0777,-2.473,1,0.0456,111.453,4,0.738,3
Calvin Harris,Here 2 China,0.46,0.777,152453,0.905,0,9,0.13,-2.229,1,0.23,89.962,4,0.673,3
Calvin Harris,Let's Go,0.00777,0.71,232800,0.882,0.00771,4,0.294,-2.932,0,0.0595,128.016,4,0.875,3
Calvin Harris,Awooga,0.000999,0.514,231240,0.987,0.935,9,0.343,-3.402,0,0.0592,125.956,4,0.17,3
Calvin Harris,Thinking About You,0.00262,0.725,247933,0.874,0.000412,0,0.0958,-3.715,0,0.0396,127.985,4,0.748,3
Calvin Harris,The Rain,0.0147,0.649,275413,0.764,0.00835,10,0.0559,-4.283,0,0.0501,129.035,4,0.718,3
Calvin Harris,Ready for the Weekend,0.119,0.818,217987,0.711,2.69E-05,9,0.053,-4.813,0,0.0368,137.959,4,0.945,3
Calvin Harris,Stars Come Out,0.0277,0.681,268653,0.869,0.00165,9,0.163,-5.167,0,0.0431,130.035,4,0.71,3
Calvin Harris,You Used to Hold Me,0.022,0.628,231133,0.97,0,11,0.318,-6.011,0,0.0483,128.97,4,0.165,3
Calvin Harris,Blue,0.0248,0.656,221400,0.865,2.90E-05,9,0.208,-5.473,0,0.0473,129.99,4,0.416,3
Calvin Harris,I'm Not Alone - Radio Edit,0.00491,0.59,211733,0.684,0.139,7,0.287,-6.596,1,0.0324,130.995,4,0.421,3
Calvin Harris,Flashback,0.00207,0.494,227520,0.948,0.000814,0,0.0878,-5.624,1,0.0441,127.994,4,0.185,3
Calvin Harris,Worst Day,0.014,0.622,226333,0.891,0.000224,4,0.828,-4.655,0,0.0565,85.527,4,0.673,3
Calvin Harris,Relax,0.0123,0.734,229280,0.677,0.000639,0,0.162,-5.543,1,0.0343,127.971,4,0.808,3
Calvin Harris,Limits,0.261,0.525,221267,0.856,0.00153,0,0.158,-6.096,1,0.0293,152.066,4,0.462,3
Calvin Harris,Burns Night,0.182,0.305,138893,0.491,0.638,9,0.111,-8.109,1,0.0339,83.677,4,0.0673,3
Calvin Harris,Yeah Yeah Yeah La La La,0.0769,0.882,196067,0.48,2.19E-05,7,0.18,-4.913,1,0.0568,128.982,4,0.806,3
Calvin Harris,Dance Wiv Me,0.0355,0.882,263093,0.587,0,11,0.151,-7.623,1,0.0444,111.999,4,0.683,3
Calvin Harris,5iliconeator,0.711,0.525,206667,0.401,0.817,0,0.122,-10.816,1,0.0302,147.018,4,0.101,3
Calvin Harris,Merrymaking at My Place,0.23,0.962,249533,0.625,0.125,11,0.112,-5.074,0,0.0477,113.977,4,0.968,3
Calvin Harris,Colours,0.000515,0.785,241813,0.576,0.0532,1,0.0663,-6.871,0,0.0441,114.977,4,0.964,3
Calvin Harris,This Is the Industry,0.00658,0.836,236160,0.755,0.526,7,0.346,-5.757,1,0.0419,117.952,4,0.91,3
Calvin Harris,The Girls,0.00672,0.614,315107,0.888,0.000273,9,0.272,-4.893,1,0.0334,127.942,4,0.834,3
Calvin Harris,Acceptable in the 80's,0.0134,0.789,332827,0.807,0.27,7,0.055,-5.417,1,0.0504,127.996,4,0.934,3
Calvin Harris,Neon Rocks,0.00404,0.803,228280,0.577,0.239,2,0.312,-6.675,1,0.0464,103.499,4,0.978,3
Calvin Harris,Traffic Cops,0.888,0.152,54680,0.00581,0.98,0,0.315,-16.814,1,0.0409,78.823,4,0,3
Calvin Harris,Vegas,0.000525,0.693,341760,0.948,0.569,7,0.0769,-5.967,1,0.0438,127.962,4,0.973,3
Calvin Harris,I Created Disco,9.09E-05,0.779,247947,0.508,0.81,9,0.0917,-5.131,0,0.0443,133.954,4,0.42,3
Calvin Harris,Disco Heat,0.00318,0.718,270707,0.804,0.0201,5,0.309,-6.329,0,0.0361,128.025,4,0.955,3
Calvin Harris,Vault Character,0.995,0,8000,0.0742,0.997,3,0.35,-15.511,1,0,0,0,0,3
Calvin Harris,Certified,0.000862,0.757,246653,0.616,0.76,4,0.0638,-6.055,0,0.0933,100.97,4,0.962,3
Calvin Harris,Love Souvenir,0.291,0.926,258707,0.16,0.881,9,0.243,-9.346,0,0.0887,121.916,4,0.521,3
Calvin Harris,Electro Man,0.0125,0.665,298573,0.816,0.8,10,0.157,-5.993,1,0.0437,132.95,4,0.897,3
Kygo,This Town - Gucci Mane Edit,0.508,0.735,202267,0.463,4.48E-06,10,0.0998,-7.764,0,0.0789,147.965,4,0.526,3
Kygo,Never Let You Go - Jack Wins Remix,0.0075,0.667,209467,0.841,1.45E-05,10,0.7,-6.98,1,0.104,124.968,4,0.441,3
Kygo,Never Let You Go - Acoustic Version,0.925,0.481,239453,0.351,0.00735,10,0.112,-8.416,1,0.0421,125.13,4,0.189,3
Kygo,Riding Shotgun - Ryan Riback Remix,0.0101,0.719,212493,0.743,1.82E-05,6,0.0371,-6.077,0,0.169,102.016,4,0.542,3
Kygo,Stranger Things - Alan Walker Remix,0.146,0.659,178413,0.742,0,0,0.217,-4.624,1,0.0283,106.947,4,0.729,3
Kygo,Kids in Love - The Him Remix,0.104,0.532,195920,0.723,9.28E-06,0,0.114,-4.691,1,0.0449,125.071,4,0.181,3
Kygo,Kids in Love - Alok Remix,0.0406,0.671,249147,0.854,0.000278,0,0.0952,-5.95,1,0.0325,121.995,4,0.233,3
Kygo,Kids in Love - Acoustic Version,0.752,0.398,245067,0.466,0.00311,11,0.135,-6.685,1,0.0345,120.194,4,0.166,3
Kygo,Permanent - Sam Feldt Remix,0.0172,0.686,210000,0.804,0,0,0.295,-6.488,1,0.0458,125.012,4,0.362,3
Kygo,Never Let You Go,0.0741,0.735,232907,0.747,0,10,0.103,-4.959,1,0.0837,123.025,4,0.555,3
Kygo,Sunrise,0.211,0.636,214827,0.6,0,6,0.141,-6.964,1,0.0288,100.051,4,0.476,3
Kygo,Riding Shotgun,0.117,0.817,198280,0.854,1.07E-05,6,0.0413,-4.744,0,0.117,102,4,0.622,3
Kygo,Stranger Things,0.234,0.604,221440,0.661,0,0,0.0951,-5.914,1,0.0375,107.016,4,0.506,3
Kygo,With You,0.424,0.618,210573,0.805,0.00796,0,0.332,-4.731,1,0.0463,101.022,4,0.335,3
Kygo,Kids in Love,0.399,0.499,263400,0.673,1.21E-06,0,0.208,-4.505,1,0.0348,121.87,4,0.301,3
Kygo,Permanent,0.0123,0.64,228280,0.636,0,0,0.0818,-6.718,1,0.0277,108.017,4,0.24,3
Kygo,I See You,0.483,0.68,228707,0.513,7.05E-05,4,0.0975,-9.914,0,0.0365,106.953,4,0.272,3
Kygo,Remind Me to Forget,0.158,0.689,217293,0.505,0,0,0.138,-6.389,1,0.0933,99.017,4,0.312,3
Kygo,Intro,0.976,0.582,128547,0.112,0.953,7,0.1,-17.008,0,0.0436,95.012,4,0.0679,3
Kygo,Stole the Show,0.155,0.679,222801,0.662,0,8,0.152,-6.069,0,0.174,99.879,4,0.438,3
Kygo,Fiction,0.0247,0.72,243947,0.795,0.00194,5,0.116,-5.523,1,0.0332,110.038,4,0.429,3
Kygo,Raging,0.0498,0.55,224487,0.689,0,3,0.207,-7.76,0,0.094,99.904,4,0.408,3
Kygo,Firestone,0.408,0.486,273684,0.652,6.63E-05,11,0.077,-7.226,0,0.052,113.055,4,0.391,3
Kygo,Happy Birthday,0.31,0.596,250467,0.576,0,3,0.112,-7.636,1,0.103,107.963,4,0.159,3
Kygo,I'm in Love,0.293,0.628,212107,0.603,0.0112,9,0.134,-7.117,1,0.0567,140.085,4,0.234,3
Kygo,Oasis,0.138,0.606,237920,0.67,6.60E-06,8,0.354,-6.807,1,0.047,119.96,4,0.212,3
Kygo,Not Alone,0.343,0.674,205307,0.587,7.90E-05,0,0.189,-9.21,1,0.0266,94.01,4,0.444,3
Kygo,Serious,0.642,0.677,234093,0.569,0.00119,7,0.509,-10.833,0,0.0927,100.06,4,0.288,3
Kygo,Stay,0.0444,0.648,239465,0.736,0.000137,8,0.171,-7.948,1,0.0385,103.027,4,0.378,3
Kygo,Nothing Left,0.261,0.679,236683,0.576,0.000113,4,0.366,-6.609,0,0.0402,154.09,4,0.348,3
Kygo,Fragile,0.177,0.47,230961,0.422,0.000216,5,0.0879,-7.474,1,0.0522,149.505,4,0.218,3
Kygo,Carry Me,0.486,0.621,233133,0.551,0,7,0.115,-7.89,1,0.0474,105.052,4,0.222,3
Kygo,For What It's Worth,0.782,0.537,183107,0.441,6.34E-05,9,0.118,-10.65,0,0.0821,104.601,1,0.103,3
DJ Snake,Ocho Cinco - Autoerotique Remix,0.000767,0.653,194286,0.921,0.713,8,0.0817,-2.416,0,0.114,125.958,4,0.689,3
DJ Snake,Ocho Cinco - Cesqeaux Remix,0.00465,0.641,214400,0.966,0.815,1,0.517,-3.304,0,0.123,149.985,4,0.576,3
DJ Snake,Ocho Cinco - Kayzo Remix,0.168,0.562,233600,0.893,6.49E-05,8,0.0647,-3.22,0,0.186,150.088,4,0.375,3
DJ Snake,Ocho Cinco - Ricky Remedy Remix,0.00149,0.611,216010,0.937,0.888,8,0.567,-5.062,0,0.0867,150.022,4,0.491,3
DJ Snake,Ocho Cinco - BARELY ALIVE Remix,0.00265,0.566,267200,0.929,0.0965,8,0.0495,-3.078,0,0.188,149.967,4,0.488,3
DJ Snake,Ocho Cinco - Henry Fong Remix,0.000749,0.647,247500,0.977,0.908,6,0.146,-1.87,0,0.0804,128.011,4,0.471,3
DJ Snake,Ocho Cinco - SAYMYNAME Remix,0.00746,0.554,206667,0.99,0.967,8,0.222,-0.926,0,0.179,143.966,4,0.507,3
DJ Snake,Ocho Cinco - Junkie Kid Remix,0.00252,0.469,213008,0.918,0.306,8,0.1,-2.366,0,0.422,160.121,4,0.347,3
DJ Snake,Ocho Cinco - SIKDOPE Remix,0.00176,0.589,185600,0.981,0.501,8,0.416,-3.406,0,0.06,149.948,4,0.502,3
DJ Snake,Ocho Cinco - Botnek Remix,0.00435,0.835,195000,0.923,0.18,1,0.253,-2.872,1,0.171,127.995,4,0.626,3
DJ Snake,Ocho Cinco - Mike Cervello Remix,0.000211,0.792,221528,0.831,0.813,9,0.59,-2.311,1,0.0561,128.027,4,0.325,3
DJ Snake,Ocho Cinco - Rickyxsan Remix,0.00788,0.434,217600,0.859,0.427,1,0.173,-2.209,1,0.116,149.871,4,0.274,3
DJ Snake,Ocho Cinco - Bad Royale Remix,0.00589,0.483,186000,0.95,0.722,8,0.577,-1.951,0,0.0429,160.047,4,0.47,3
DJ Snake,Ocho Cinco - Dombresky Remix,0.0783,0.723,248438,0.919,0.712,11,0.257,-5.421,0,0.0525,128.026,4,0.508,3
DJ Snake,Ocho Cinco - Meaux Green Remix,0.0021,0.502,226500,0.964,0.878,9,0.353,-3.056,1,0.123,160.085,4,0.443,3
DJ Snake,Ocho Cinco - Riot Ten Remix,0.0757,0.479,243204,0.848,0.000707,1,0.323,-4.981,0,0.0647,74.967,4,0.226,3
DJ Snake,Ocho Cinco - Kandy Remix,0.00305,0.637,204812,0.922,0.0204,4,0.114,-3.409,0,0.052,150.013,4,0.12,3
DJ Snake,Ocho Cinco - JSTJR Remix,0.000265,0.708,199452,0.882,0.833,6,0.0698,-3.481,0,0.201,110.05,4,0.234,3
DJ Snake,Ocho Cinco - WAVEDASH Remix,0.00777,0.736,214588,0.977,0.53,1,0.065,-4.005,1,0.381,169.949,4,0.378,3
DJ Snake,Ocho Cinco - Dirty Audio Remix,0.000613,0.569,208000,0.978,0.787,1,0.395,-2.147,1,0.206,150.005,4,0.55,3
DJ Snake,Ocho Cinco - Victor Niglio Remix,0.0215,0.638,240000,0.966,0.000816,1,0.062,-2.173,1,0.101,100.011,4,0.448,3
DJ Snake,Ocho Cinco - FIGHT CLVB Remix,0.077,0.691,200438,0.981,0.0832,8,0.0805,-1.934,0,0.27,160.047,4,0.42,3
DJ Snake,Ocho Cinco - BUSTED By HeroBust Remix,0.0175,0.646,246400,0.927,0.711,1,0.25,-1.653,1,0.203,150.219,4,0.33,3
DJ Snake,Ocho Cinco - Rawtek Remix,0.00595,0.62,235213,0.66,0.188,1,0.247,-14.738,1,0.0546,150.058,4,0.714,3
DJ Snake,Ocho Cinco - Loopers Remix,6.73E-05,0.591,208615,0.92,0.47,8,0.937,-2.975,1,0.11,130.019,4,0.305,3
DJ Snake,Ocho Cinco - Kovalenco Gennadi Remix,0.00275,0.429,220969,0.937,0.0175,8,0.18,-2.71,0,0.0917,159.939,4,0.126,3
DJ Snake,Ocho Cinco - Senor Roar Remix,0.00629,0.548,232351,0.994,0.779,5,0.0829,-4.032,0,0.207,150.044,4,0.159,3
DJ Snake,Intro (A86),0.749,0.453,83400,0.38,1.62E-06,9,0.145,-7.914,0,0.0298,99.893,4,0.158,3
DJ Snake,Middle,0.0203,0.586,220573,0.701,0,1,0.055,-5.326,0,0.0416,104.957,4,0.254,3
DJ Snake,Sahara,0.00068,0.596,258347,0.929,0.338,9,0.0731,-1.366,0,0.0321,102.977,4,0.113,3
DJ Snake,Sober,0.0621,0.585,206667,0.929,0,0,0.103,-3.448,0,0.183,125.895,4,0.338,3
DJ Snake,Pigalle,0.000238,0.629,263107,0.873,0.00127,11,0.0999,-4.959,0,0.0502,135.001,4,0.103,3
DJ Snake,Talk,0.0074,0.647,237960,0.817,0,7,0.124,-4.466,1,0.0814,118.082,4,0.277,3
DJ Snake,Ocho Cinco,0.0017,0.556,222000,0.943,0.0676,1,0.0747,-2.115,1,0.15,150.031,4,0.396,3
DJ Snake,The Half,0.0113,0.705,217373,0.705,0,11,0.643,-3.393,1,0.12,170.031,4,0.445,3
DJ Snake,Oh Me Oh My,0.0249,0.681,256320,0.658,0,4,0.156,-4.242,0,0.0574,119.962,4,0.0399,3
DJ Snake,Propaganda,0.00216,0.66,249600,0.926,0.698,1,0.705,-3.997,1,0.0927,150.239,4,0.25,3
DJ Snake,4 Life,0.56,0.585,213240,0.59,8.67E-06,6,0.118,-5.903,0,0.0394,129.993,4,0.193,3
DJ Snake,Future Pt 2,0.0587,0.8,222413,0.645,4.69E-05,4,0.171,-6.928,0,0.0434,115.988,4,0.437,3
DJ Snake,Let Me Love You,0.0771,0.652,205947,0.713,1.02E-05,8,0.144,-5.311,1,0.0368,100.023,4,0.152,3
DJ Snake,Here Comes The Night,0.183,0.47,286880,0.778,4.25E-06,10,0.117,-3.843,0,0.0521,159.738,4,0.245,3
DJ Snake,Intro (A86),0.759,0.515,83253,0.373,0,9,0.15,-8.065,0,0.0285,99.823,4,0.137,3
DJ Snake,Middle,0.0187,0.54,220760,0.714,0,9,0.0499,-4.065,1,0.0477,104.869,4,0.22,3
DJ Snake,Sahara,0.000716,0.578,258253,0.931,0.424,9,0.0837,-1.516,0,0.0336,102.995,4,0.102,3
DJ Snake,Sober,0.0552,0.573,206640,0.931,0,0,0.104,-3.484,0,0.188,125.914,4,0.324,3
DJ Snake,Pigalle,0.000279,0.6,262453,0.862,0.00134,11,0.093,-5.157,0,0.0548,135.045,4,0.146,3
DJ Snake,Talk,0.00858,0.675,237947,0.821,0,7,0.125,-4.505,1,0.0864,118.054,4,0.284,3
DJ Snake,Ocho Cinco,0.00144,0.543,221040,0.932,0.117,6,0.0763,-2.055,0,0.151,150.027,4,0.356,3
DJ Snake,The Half,0.0136,0.52,217333,0.712,0,9,0.657,-3.429,1,0.3,170.028,4,0.452,3
DJ Snake,Oh Me Oh My,0.0135,0.705,256360,0.607,0,4,0.147,-4.835,0,0.0544,119.988,4,0.0565,3
DJ Snake,Propaganda,0.00164,0.652,249627,0.925,0.491,1,0.572,-3.887,1,0.0819,150.057,4,0.267,3
DJ Snake,4 Life,0.459,0.555,212320,0.656,0,6,0.104,-3.876,0,0.0437,129.878,4,0.276,3
DJ Snake,Future Pt 2,0.0614,0.793,222387,0.596,0.000102,4,0.139,-7.038,0,0.0384,116.004,4,0.414,3
DJ Snake,Let Me Love You,0.0746,0.639,205907,0.708,2.27E-05,8,0.152,-5.437,1,0.037,100.052,4,0.139,3
DJ Snake,Here Comes The Night,0.128,0.465,286813,0.805,4.08E-06,10,0.113,-3.187,0,0.0641,159.768,4,0.208,3
DJ Snake,Propaganda,0.00231,0.662,248373,0.938,0.45,1,0.688,-2.994,1,0.0885,150.123,4,0.262,3
DJ Snake,Propaganda - Dillon Francis Remix,0.000326,0.681,198227,0.955,0.0396,1,0.114,-3.156,1,0.0674,109.987,4,0.361,3
DJ Snake,Propaganda - Skellism Remix,0.0182,0.642,223160,0.988,0.423,5,0.549,-1.128,1,0.244,160.01,4,0.276,3
DJ Snake,Propaganda - Mercer Remix,0.0128,0.841,277653,0.92,0.684,1,0.0446,-2.826,1,0.17,127.955,4,0.0356,3
DJ Snake,Propaganda - Kill The Noise Remix,0.00114,0.602,199520,0.993,0.098,1,0.669,-0.169,0,0.0688,150.032,4,0.515,3
DJ Snake,Propaganda - Habstrakt Remix,0.000459,0.813,220840,0.952,0.354,1,0.0408,-1.809,1,0.215,128.08,4,0.131,3
DJ Snake,Propaganda - Moksi Remix,9.82E-05,0.706,182360,0.903,0.771,0,0.0319,-4.626,1,0.0611,134.998,4,0.501,3
DJ Snake,Propaganda - TJR & Nom De Strip Remix,0.000109,0.591,229480,0.966,0.9,5,0.637,-3.185,1,0.0452,129.989,4,0.374,3
DJ Snake,Propaganda - Getter Remix,7.35E-05,0.465,291293,0.883,0.639,4,0.93,-3.195,0,0.0515,125.993,4,0.152,3
DJ Snake,Propaganda - LNY TNZ Remix,0.000237,0.457,204840,0.958,0.794,5,0.742,-3.866,1,0.0392,149.996,4,0.205,3
DJ Snake,Propaganda - SAYMYNAME Remix,0.00101,0.608,191267,0.993,0.916,5,0.563,-3.073,1,0.182,144.021,4,0.353,3
DJ Snake,Oak Cliff Ready,0.0243,0.748,209596,0.809,0.00269,9,0.0641,-5.136,1,0.135,175.892,4,0.776,3
DJ Snake,Oak Cliff Ready (Radio Edit),0.0235,0.745,209596,0.808,0.00318,9,0.064,-5.14,1,0.136,175.91,4,0.781,3
DJ Snake,Oak Cliff Ready (Instrumental),0.00171,0.696,209596,0.937,0.914,1,0.13,-6.463,1,0.0508,175.96,3,0.513,3
DJ Snake,Oak Cliff Ready (Acapella),0.418,0.841,209596,0.487,6.54E-06,6,0.0794,-8.687,1,0.825,87.966,4,0.114,3
DJ Snake,The Cypher,0.0966,0.881,217602,0.626,8.29E-06,7,0.0726,-4.735,0,0.218,87.992,4,0.579,3
DJ Snake,The Cypher (Radio Edit),0.0801,0.88,217602,0.624,1.87E-05,5,0.0727,-4.739,1,0.193,88.005,4,0.509,3
DJ Snake,The Cypher (Instrumental),0.00307,0.753,217653,0.643,0.929,8,0.0713,-5.808,0,0.0722,175.967,4,0.563,3
DJ Snake,The Cypher (Acapella),0.728,0.711,193784,0.614,0,7,0.206,-9.585,1,0.601,176.069,4,0.89,3
DJ Snake,4 Kings,0.405,0.768,243934,0.794,0,8,0.0866,-7.864,1,0.288,90.58,4,0.785,3
DJ Snake,4 Kings (Radio Edit),0.407,0.73,243934,0.801,0,8,0.0806,-7.881,1,0.288,90.69,4,0.791,3
DJ Snake,4 Kings (Instrumental),0.108,0.682,243934,0.895,0.815,8,0.0968,-10.074,1,0.074,179.876,4,0.861,3
DJ Snake,4 Kings (Acapella),0.526,0.732,243934,0.466,0,8,0.41,-11.238,1,0.882,120.216,5,0.77,3
DJ Snake,Reign,0.0199,0.789,176170,0.776,0,10,0.365,-4.86,0,0.253,93.922,4,0.647,3
DJ Snake,Reign (Instrumental),0.00261,0.805,176170,0.642,0.932,10,0.177,-6.018,0,0.0689,94.025,4,0.898,3
DJ Snake,Never Turn Down (Moments in Bass),0.0123,0.792,332307,0.515,0.934,7,0.0863,-16.446,0,0.124,133.873,4,0.178,3
DJ Snake,Super Boom,0.00115,0.736,302200,0.12,0.941,5,0.108,-19.876,0,0.629,159.86,4,0.698,3
DJ Snake,Snake’s Last Remix,0.000907,0.844,475867,0.276,0.896,11,0.0825,-18.968,0,0.372,145.866,4,0.844,3
DJ Snake,Arcade Bump,0.000109,0.825,212040,0.55,0.794,1,0.248,-16.186,1,0.0594,126.921,4,0.345,3
DJ Snake,How Low?,0.00289,0.705,272360,0.291,0.444,7,0.275,-16.519,0,0.208,169.817,4,0.485,3
DJ Snake,Art of Bass,0.000103,0.819,219760,0.369,0.897,1,0.106,-20.465,0,0.143,100.923,4,0.321,3
DJ Snake,Drop the Bass,0.0126,0.754,282440,0.418,0.523,10,0.133,-16.845,0,0.233,174.01,4,0.68,3
DJ Snake,Just for a Beat,0.00181,0.877,227760,0.312,0.673,1,0.103,-17.815,1,0.217,94.002,4,0.178,3
