acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre_class
0.0495,0.833,258688,0.874,0,8,0.345,-9.426,1,0.155,102.866,4,0.414,2
0.0184,0.865,345717,0.751,0,8,0.0529,-8.363,0,0.304,98.647,4,0.851,2
0.0463,0.845,265102,0.584,0,8,0.254,-10.996,0,0.304,95.052,4,0.951,2
0.0831,0.906,221373,0.775,2.74e-05,2,0.15,-5.775,1,0.268,100.054,4,0.838,2
0.0251,0.897,336917,0.694,1.82e-06,6,0.324,-8.364,0,0.277,98.118,4,0.706,2
0.00769,0.753,375733,0.702,0,7,0.123,-7.922,1,0.271,176.483,4,0.727,2
0.0131,0.708,264960,0.878,0,2,0.206,-4.503,1,0.206,88.528,4,0.817,2
0.0348,0.83,188573,0.795,1.08e-06,7,0.0864,-7.644,1,0.181,105.525,4,0.402,2
0.00253,0.82,320172,0.568,0,7,0.07,-9.311,1,0.38,176.24,4,0.674,2
0.123,0.771,272933,0.92,0,6,0.538,-8.533,0,0.243,111.934,4,0.575,2
0.504,0.836,217078,0.701,1.46e-05,7,0.0582,-4.303,1,0.154,114.963,4,0.958,2
0.0398,0.633,269349,0.934,0.0454,5,0.323,-7.615,0,0.0305,140.011,3,0.365,2
0.411,0.788,260000,0.851,0.000137,5,0.875,-1.626,0,0.0434,120.051,4,0.837,2
0.142,0.721,198535,0.804,0,11,0.339,-5.12,1,0.2,116.062,4,0.619,2
0.357,0.699,228000,0.702,0,6,0.211,-3.642,0,0.0733,119.491,4,0.681,2
0.039,0.498,268126,0.66,4.27e-06,10,0.209,-5.283,0,0.0772,119.016,4,0.539,2
0.089,0.7,262107,0.849,0,5,0.191,-5.154,0,0.0894,144.159,4,0.496,2
0.135,0.485,257529,0.763,0,4,0.181,-4.743,0,0.473,179.964,3,0.358,2
0.0121,0.616,239997,0.739,0.0464,11,0.812,-4.287,1,0.0453,120.004,4,0.384,2
0.334,0.767,177780,0.847,0,0,0.468,-3.282,0,0.0454,119.99,4,0.756,2
0.454,0.538,269186,0.564,0.000344,4,0.147,-8.449,0,0.0743,125.206,4,0.664,2
0.327,0.695,333500,0.781,0,10,0.0845,-3.081,0,0.0463,120.029,4,0.146,2
0.118,0.758,268747,0.457,0,2,0.313,-12.334,1,0.328,164.692,4,0.796,2
0.901,0.663,393853,0.351,0.518,11,0.0832,-14.725,1,0.442,116.742,3,0.754,2
0.976,0.819,660787,0.376,0.815,7,0.137,-16.597,1,0.315,126.158,3,0.849,2
0.898,0.766,357533,0.372,0.827,8,0.113,-16.529,1,0.0716,113.917,4,0.6,2
0.928,0.601,1401853,0.447,0.0885,8,0.334,-15.235,1,0.429,111.182,3,0.889,2
0.38,0.745,227096,0.949,0,8,0.357,-6.155,1,0.282,104.031,4,0.554,2
0.0126,0.893,245917,0.752,4.31e-06,7,0.197,-7.483,1,0.273,122.985,4,0.547,2
0.099,0.816,253390,0.726,0,5,0.372,-3.998,0,0.129,136.048,4,0.65,2
0.0185,0.704,217289,0.859,0,5,0.0215,-4.877,0,0.0996,105.115,4,0.926,2
0.0256,0.82,210787,0.568,0,6,0.0952,-8.23,0,0.411,152.279,4,0.535,2
0.27,0.886,200205,0.473,2.58e-05,7,0.0864,-7.338,0,0.255,135.065,4,0.438,2
0.0511,0.968,262308,0.589,0,11,0.0731,-7.808,1,0.255,129.993,4,0.268,2
0.049,0.767,177140,0.543,0,1,0.115,-7.881,0,0.103,106.029,4,0.485,2
0.00111,0.908,224285,0.524,0.000678,1,0.383,-7.955,1,0.181,138.015,4,0.109,2
0.0659,0.926,223713,0.703,0,11,0.231,-6.337,0,0.103,125.022,4,0.485,2
0.287,0.62,284856,0.625,0,9,0.314,-7.438,1,0.553,167.911,4,0.665,2
0.154,0.884,181624,0.814,1.67e-06,7,0.158,-5.333,1,0.303,155.938,4,0.907,2
0.399,0.885,93245,0.702,1.36e-06,9,0.116,-6.738,1,0.122,124.944,4,0.898,2
0.287,0.62,284856,0.625,0,9,0.314,-7.438,1,0.553,167.911,4,0.665,2
0.156,0.652,304607,0.795,0,11,0.123,-5.192,0,0.174,135.018,4,0.788,2
0.716,0.505,219683,0.397,0,5,0.0853,-9.349,1,0.324,95.063,1,0.558,2
0.0358,0.704,141542,0.777,0,2,0.151,-5.729,1,0.195,111.921,4,0.392,2
0.947,0.461,257775,0.293,9.95e-06,6,0.0936,-9.52,1,0.0555,180.297,4,0.531,2
0.257,0.705,226494,0.453,0,3,0.143,-8.174,1,0.196,124.942,4,0.283,2
0.308,0.531,203794,0.544,1.89e-06,0,0.0835,-8.615,0,0.462,131.921,4,0.398,2
0.675,0.693,290316,0.426,1.03e-05,8,0.115,-12.476,1,0.302,144.796,4,0.477,2
0.294,0.771,206240,0.647,0,5,0.37,-5.127,0,0.376,155.914,4,0.678,2
0.723,0.714,221940,0.343,5.48e-06,10,0.102,-7.641,1,0.38,72.348,4,0.372,2
0.00535,0.512,343347,0.784,0.00996,1,0.0993,-8.704,0,0.172,172.015,4,0.887,2
0.348,0.85,247000,0.738,5.15e-06,5,0.0892,-5.203,0,0.0312,133.973,4,0.965,2
0.302,0.788,247856,0.681,0.857,5,0.0873,-7.132,0,0.0413,133.983,4,0.976,2
0.041,0.67,204747,0.752,0,1,0.0749,-4.146,1,0.0374,149.961,4,0.442,2
0.57,0.629,250173,0.572,0,5,0.192,-7.733,0,0.0387,100.015,4,0.386,2
0.0635,0.829,188600,0.589,0,1,0.113,-7.055,1,0.202,139.971,4,0.233,2
0.102,0.805,217147,0.824,0,1,0.198,-5.844,1,0.0534,126.012,4,0.649,2
0.09,0.566,241427,0.586,0,9,0.0976,-7.444,0,0.131,95.032,4,0.273,2
0.00189,0.868,217560,0.752,1.69e-05,1,0.142,-6.786,1,0.0667,149.987,4,0.874,2
0.0441,0.715,260320,0.723,0.000834,7,0.102,-3.263,1,0.191,77.02,4,0.97,2
0.0822,0.795,219480,0.568,0,1,0.122,-7.05,1,0.05,139.997,4,0.285,2
0.194,0.631,173693,0.805,0,11,0.132,-5.401,0,0.369,155.864,4,0.674,2
0.257,0.835,240093,0.641,0,10,0.0937,-6.37,0,0.143,95.98,4,0.412,2
0.0644,0.752,211987,0.531,2.38e-06,1,0.11,-8.998,1,0.262,151.949,4,0.257,2
0.0045,0.614,235418,0.734,0,1,0.349,-6.581,0,0.362,124.868,4,0.37,2
0.0934,0.718,157940,0.738,0,6,0.0881,-7.687,0,0.504,140.013,4,0.172,2
0.0643,0.786,271225,0.735,0,10,0.0638,-5.896,0,0.0717,113.965,4,0.531,2
0.389,0.787,192525,0.58,0,2,0.104,-9.77,1,0.324,130.186,4,0.372,2
0.0106,0.344,176987,0.815,0,9,0.148,-6.972,1,0.557,69.558,5,0.183,2
0.0862,0.78,223859,0.483,0,1,0.0715,-10.407,1,0.381,131.055,4,0.591,2
0.0853,0.818,252333,0.442,0,10,0.125,-7.775,1,0.356,90.292,4,0.416,2
0.0551,0.814,241133,0.752,1.19e-05,2,0.111,-8.386,1,0.213,104.038,4,0.617,2
0.0702,0.714,209634,0.892,0,8,0.26,-5.1,0,0.389,76.086,4,0.728,2
0.918,0.681,137523,0.208,0.908,0,0.13,-15.208,1,0.0494,149.925,4,0.414,2
0.000429,0.619,76800,0.93,0.728,7,0.335,-13.08,1,0.0411,100.058,4,0.245,2
0.658,0.693,120998,0.276,0.215,4,0.0719,-14.829,0,0.0439,120.123,4,0.515,2
0.00723,0.571,120593,0.678,0.5,5,0.0925,-11.855,0,0.0417,152.014,3,0.489,2
0.00403,0.543,113143,0.936,0.629,0,0.143,-12.236,1,0.0608,140.041,4,0.619,2
0.168,0.794,179500,0.382,0.703,7,0.12,-14.01,1,0.0833,120.047,4,0.743,2
0.00495,0.551,136709,0.792,0.873,10,0.107,-12.878,0,0.0468,140.007,4,0.78,2
0.496,0.585,88696,0.449,0.274,2,0.316,-14.451,1,0.0703,184.039,4,0.268,2
0.867,0.378,79500,0.236,0.795,7,0.138,-15.717,1,0.034,100.174,4,0.0587,2
0.00159,0.414,68571,0.813,0.699,0,0.493,-9.109,1,0.0329,63.063,4,0.693,2
0.000102,0.399,272267,0.937,0.000542,7,0.608,-4.311,1,0.0969,136.46,4,0.29,2
5.58e-06,0.209,229507,0.921,0.875,8,0.164,-6.288,1,0.11,86.55,4,0.233,2
0.000137,0.504,186000,0.987,0.346,1,0.0982,-3.625,0,0.245,102.262,4,0.17,2
1.73e-05,0.434,179573,0.988,0.0008,7,0.203,-3.921,1,0.0722,90.067,4,0.583,2
0.606,0.601,244074,0.279,0.0576,0,0.106,-13.102,1,0.03,121.13,4,0.109,2
0.00647,0.545,240560,0.932,0,0,0.111,-2.587,0,0.058,140.105,4,0.198,2
9.81e-05,0.542,227707,0.988,0,1,0.0969,-2.304,1,0.0569,98.981,4,0.281,2
0.000159,0.409,187493,0.977,0.0618,7,0.258,-3.917,1,0.118,105.299,4,0.122,2
3.36e-05,0.487,200867,0.969,0.0235,7,0.0314,-4.312,1,0.096,115.377,4,0.336,2
1.28e-05,0.14,260693,0.921,0.815,8,0.0773,-5.827,1,0.116,66.042,4,0.127,2
0.0194,0.652,281787,0.787,0,4,0.565,-7.869,0,0.191,86.055,4,0.7,2
0.0681,0.711,296640,0.799,0,8,0.2,-7.765,0,0.3,94.78,4,0.698,2
0.139,0.629,287827,0.81,0,4,0.814,-7.399,0,0.366,81.151,4,0.732,2
0.00794,0.782,217400,0.735,4.05e-05,11,0.127,-6.663,0,0.29,92.63,4,0.843,2
0.00906,0.828,216640,0.781,0.0187,6,0.0987,-6.715,0,0.141,92.006,4,0.639,2
0.0475,0.805,227373,0.782,0,6,0.313,-7.016,0,0.376,100.239,4,0.862,2
0.00799,0.78,267440,0.536,0.707,11,0.319,-9.541,1,0.0902,94.005,4,0.529,2
0.0162,0.642,255813,0.862,0,4,0.135,-6.587,0,0.385,90.947,4,0.441,2
0.0267,0.826,252213,0.765,0,7,0.0984,-6.4,1,0.279,93.733,4,0.358,2
0.338,0.731,193800,0.725,0,6,0.335,-5.919,1,0.264,86.069,4,0.766,2
0.0884,0.756,253333,0.565,0,2,0.109,-11.292,1,0.129,126.05,4,0.0666,2
0.0381,0.793,334559,0.581,0,11,0.113,-8.029,1,0.105,109.96,4,0.369,2
0.00266,0.344,260571,0.665,5.79e-06,0,0.314,-6.466,1,0.0683,153.587,4,0.122,2
0.117,0.626,206769,0.838,0,0,0.0864,-6.751,0,0.264,129.823,4,0.55,2
0.519,0.452,231278,0.67,3.89e-05,4,0.107,-7.939,0,0.0717,164.456,3,0.259,2
0.0151,0.885,96296,0.624,0,8,0.1,-10.328,0,0.388,96.883,4,0.879,2
0.0864,0.79,277629,0.697,0,7,0.129,-6.614,1,0.3,134.069,4,0.699,2
0.0122,0.754,267429,0.845,0,6,0.137,-5.414,0,0.262,139.987,4,0.453,2
0.011,0.779,217047,0.757,0.000108,1,0.287,-6.632,1,0.201,135.993,4,0.14,2
0.0148,0.651,211289,0.827,0,1,0.326,-5.64,1,0.191,139.933,4,0.509,2
0.139,0.758,224967,0.59,0,11,0.0669,-11.322,0,0.0972,130.006,4,0.71,2
0.22,0.792,164049,0.614,0,6,0.207,-5.722,1,0.339,83.934,4,0.733,2
0.102,0.526,257620,0.802,0,7,0.094,-4.721,0,0.297,81.862,4,0.389,2
0.059,0.643,266952,0.817,0,4,0.368,-4.613,0,0.163,92.048,4,0.537,2
0.564,0.594,304241,0.883,0,2,0.0987,-5.29,0,0.124,90.149,4,0.312,2
0.205,0.485,218400,0.903,0,7,0.672,-4.956,1,0.535,97.863,4,0.652,2
0.0939,0.588,138109,0.617,0,11,0.105,-11.182,0,0.237,88.743,4,0.5,2
0.621,0.566,632895,0.848,0,7,0.221,-5.853,1,0.395,86.892,4,0.144,2
0.156,0.502,189492,0.882,0,0,0.184,-5.478,1,0.542,101.093,4,0.454,2
0.0292,0.461,249522,0.77,0,0,0.0946,-5.76,1,0.317,175.615,4,0.546,2
0.0308,0.661,263294,0.639,0.843,6,0.133,-5.025,1,0.0302,84.975,4,0.542,2
0.0374,0.811,271360,0.905,0.2,1,0.348,-8.01,0,0.149,100.008,4,0.649,2
0.00109,0.858,195957,0.463,0.491,7,0.0783,-7.985,1,0.0534,93.989,4,0.597,2
0.441,0.787,241034,0.924,0.632,11,0.149,-6.712,0,0.103,120.126,4,0.289,2
0.0548,0.733,246707,0.793,0.554,8,0.0654,-7.842,0,0.0742,95.188,4,0.799,2
0.0464,0.516,461507,0.775,0.00401,11,0.458,-6.085,0,0.0532,120.651,4,0.326,2
0.0148,0.267,294547,0.865,0.119,4,0.314,-6.94,0,0.208,66.375,4,0.308,2
0.00271,0.647,183448,0.929,0.657,8,0.0232,-8.028,1,0.112,173.94,4,0.29,2
0.0535,0.852,153929,0.977,0.09,6,0.156,-5.832,1,0.234,93.979,4,0.496,2
0.304,0.893,203150,0.8,0.714,9,0.296,-6.968,0,0.189,91.966,4,0.648,2
0.00689,0.476,295240,0.953,0.145,1,0.297,-3.14,0,0.0511,174.007,4,0.553,2
0.00953,0.437,259516,0.452,0.000319,7,0.0854,-7.291,0,0.0323,174.042,4,0.0375,2
0.000719,0.493,249548,0.883,0.649,9,0.0657,-5.625,1,0.0482,174.024,4,0.181,2
0.0019,0.53,281252,0.77,0.0723,5,0.0942,-6.885,1,0.0384,174.01,4,0.11,2
0.00232,0.552,291356,0.948,0.428,11,0.339,-5.549,0,0.0584,172.988,4,0.396,2
0.0031,0.456,395053,0.906,0.825,0,0.455,-4.192,0,0.0479,173.989,4,0.0531,2
0.0113,0.537,322569,0.86,0.239,8,0.0714,-6.864,0,0.0451,174.023,4,0.333,2
0.0089,0.575,310286,0.862,0.552,11,0.12,-2.665,0,0.0493,175.021,4,0.358,2
0.0223,0.452,320799,0.883,0.175,7,0.235,-4.929,1,0.0546,174.029,4,0.0541,2
0.001,0.536,336541,0.698,0.809,5,0.241,-8.188,1,0.0392,173.96,4,0.0759,2
0.0347,0.848,218671,0.474,0,2,0.127,-9.921,1,0.239,101.012,4,0.673,2
0.146,0.864,198687,0.562,0,7,0.321,-6.832,1,0.156,116.087,4,0.35,2
0.0452,0.523,197669,0.776,0,1,0.169,-5.789,1,0.305,75.9,4,0.628,2
0.112,0.706,247273,0.696,0,7,0.124,-5.996,1,0.124,131.99,4,0.314,2
0.00848,0.874,181680,0.526,2.94e-05,8,0.0677,-8.429,1,0.293,149.996,4,0.864,2
0.0599,0.797,224240,0.469,0,8,0.0753,-8.112,1,0.0646,103.057,4,0.481,2
0.4,0.578,179533,0.528,0,8,0.149,-7.169,1,0.274,98.555,4,0.622,2
0.0469,0.696,211909,0.801,0,5,0.502,-5.641,0,0.0952,93.003,4,0.536,2
0.339,0.597,250558,0.545,0,8,0.107,-6.956,1,0.102,134.043,4,0.344,2
0.0382,0.712,217800,0.52,0,7,0.134,-7.325,1,0.0565,98.096,4,0.645,2
0.0345,0.596,210440,0.481,0,9,0.197,-8.676,1,0.353,104.984,4,0.277,2
0.0271,0.565,206667,0.683,7.69e-05,0,0.114,-5.77,1,0.0889,174.073,4,0.353,2
0.122,0.762,206760,0.611,0.000315,9,0.141,-5.462,0,0.0876,99.934,4,0.386,2
0.0187,0.882,206280,0.53,0,5,0.097,-5.771,0,0.0379,99.015,4,0.256,2
0.158,0.446,240939,0.687,5.76e-06,11,0.147,-7.027,0,0.264,79.0,5,0.227,2
0.58,0.739,221440,0.559,0,8,0.112,-8.011,1,0.117,140.124,4,0.439,2
0.354,0.68,231267,0.563,0,10,0.136,-5.843,1,0.0454,145.028,4,0.374,2
0.0379,0.61,221787,0.554,3.84e-05,0,0.166,-5.501,1,0.137,159.85,4,0.244,2
0.117,0.587,218147,0.535,6.56e-05,5,0.131,-6.09,0,0.0898,159.847,4,0.14,2
0.337,0.669,194560,0.675,1.5e-05,1,0.109,-2.869,1,0.0337,160.911,4,0.262,2
0.186,0.601,206453,0.59,0,2,0.0942,-5.001,1,0.0569,151.952,4,0.274,2
0.414,0.479,204427,0.468,0,5,0.148,-5.396,1,0.0274,85.913,4,0.35,2
0.131,0.559,246987,0.761,1.6e-06,4,0.143,-4.041,0,0.0877,163.898,4,0.24,2
0.0777,0.573,223347,0.543,0,8,0.199,-5.357,0,0.0398,143.916,4,0.308,2
0.493,0.792,206267,0.56,0,9,0.0849,-4.125,1,0.225,134.044,4,0.505,2
0.0168,0.607,269267,0.589,0,1,0.0855,-4.929,1,0.0542,130.431,4,0.069,2
0.235,0.953,178056,0.486,6.33e-06,5,0.121,-7.177,1,0.0859,127.055,3,0.701,2
0.0984,0.837,153912,0.509,0,1,0.105,-5.841,1,0.449,156.044,4,0.111,2
0.337,0.712,185568,0.652,6.72e-05,0,0.128,-6.63,0,0.241,83.529,4,0.39,2
0.00501,0.83,285693,0.749,0,1,0.283,-3.64,1,0.158,140.023,4,0.193,2
0.284,0.814,196389,0.486,0,1,0.191,-5.793,1,0.422,144.049,4,0.153,2
0.239,0.848,189744,0.466,0,10,0.116,-7.583,0,0.279,77.483,4,0.39,2
0.0688,0.805,180048,0.597,1.78e-06,10,0.0627,-5.48,0,0.349,150.088,4,0.665,2
0.398,0.828,208875,0.392,0,1,0.115,-7.903,0,0.331,130.972,4,0.206,2
0.0573,0.482,286056,0.658,4.29e-06,5,0.123,-5.954,0,0.322,160.083,4,0.0713,2
0.0121,0.525,224200,0.901,0,1,0.117,-2.835,0,0.327,178.314,4,0.398,2
0.0192,0.836,242510,0.705,1.47e-05,5,0.107,-5.221,0,0.0537,119.949,4,0.553,3
0.0763,0.52,237734,0.798,0,0,0.144,-5.389,1,0.0944,95.252,4,0.485,3
0.00403,0.646,215672,0.587,0,6,0.145,-6.139,1,0.0528,131.932,4,0.341,3
0.00125,0.651,230733,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,3
0.141,0.638,227893,0.832,0,8,0.113,-5.039,1,0.049,124.071,4,0.648,3
0.117,0.803,227822,0.791,8.38e-05,6,0.242,-5.759,1,0.0633,106.044,4,0.564,3
0.0181,0.62,229573,0.869,0,1,0.369,-5.252,1,0.175,151.684,4,0.76,3
0.00569,0.671,223546,0.766,6.85e-06,7,0.549,-4.81,0,0.0323,89.968,4,0.371,3
0.697,0.714,259040,0.434,0,4,0.0919,-11.542,1,0.0396,123.942,4,0.352,3
0.0162,0.72,227773,0.798,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,4,0.591,3
0.914,0.685,489070,0.0331,0,8,0.139,-27.971,1,0.96,100.059,3,0.697,3
0.928,0.635,408301,0.0394,0,9,0.178,-27.919,0,0.961,83.782,3,0.628,3
0.918,0.645,2415363,0.0341,0,8,0.354,-27.972,1,0.962,87.322,4,0.549,3
0.88,0.642,4550093,0.0387,0,8,0.175,-28.089,1,0.954,86.662,4,0.322,3
0.92,0.72,1151505,0.039,0,8,0.212,-27.969,1,0.965,127.962,4,0.588,3
0.867,0.719,3584477,0.146,0,8,0.152,-15.482,1,0.95,129.193,3,0.328,3
3.08e-05,0.644,215301,0.793,0.761,5,0.065,-5.251,1,0.0293,130.006,4,0.847,3
0.0168,0.724,231785,0.848,0.00181,10,0.0572,-5.36,1,0.038,90.013,4,0.616,3
0.0395,0.617,216237,0.665,0.000309,6,0.092,-4.108,1,0.0318,131.996,4,0.344,3
8.9e-05,0.659,216519,0.484,0.865,10,0.109,-6.572,0,0.0272,132.0,4,0.26,3
0.000265,0.805,232010,0.876,0.838,7,0.0287,-6.303,0,0.0321,90.023,4,0.571,3
0.000878,0.698,229960,0.712,0.0598,7,0.548,-9.426,0,0.0296,126.027,4,0.261,3
0.545,0.566,220578,0.828,0.875,5,0.195,-6.47,1,0.0356,79.978,4,0.67,3
0.461,0.596,198647,0.411,0,11,0.143,-8.369,1,0.0309,101.348,4,0.315,3
0.0199,0.719,228807,0.641,0.0467,8,0.673,-6.731,1,0.0392,123.986,4,0.602,3
0.0415,0.84,221995,0.567,0,7,0.0661,-6.647,1,0.0462,129.002,4,0.516,3
0.0364,0.678,229407,0.741,0.00417,7,0.538,-7.256,1,0.0317,123.972,4,0.474,3
0.455,0.812,293930,0.616,0,2,0.125,-6.156,0,0.0478,109.975,4,0.794,3
0.205,0.672,224027,0.685,0,8,0.164,-7.475,1,0.028,124.061,4,0.57,3
0.142,0.768,257453,0.573,0.873,2,0.0583,-8.318,0,0.0399,110.038,4,0.82,3
0.0739,0.819,182820,0.571,0,0,0.11,-6.91,1,0.0585,129.953,4,0.596,3
0.0077,0.795,183061,0.727,1.1e-06,8,0.0702,-6.959,0,0.0385,129.983,4,0.712,3
0.359,0.591,245547,0.793,0,1,0.193,-5.001,0,0.0449,147.107,4,0.231,3
0.0708,0.748,251670,0.867,0,1,0.0623,-5.606,1,0.035,125.991,4,0.457,3
0.0346,0.91,234240,0.819,0,2,0.168,-4.29,0,0.121,125.011,4,0.704,3
0.00165,0.87,224733,0.449,0.673,2,0.0478,-13.629,0,0.123,124.996,4,0.54,3
0.98,0.403,177383,0.205,0.851,9,0.115,-17.06,0,0.0408,127.2,4,0.15,3
0.993,0.451,243386,0.18,0.886,8,0.112,-18.542,1,0.046,183.038,4,0.145,3
0.97,0.636,237070,0.293,0.89,2,0.109,-16.859,0,0.0428,125.124,4,0.114,3
0.956,0.643,224938,0.338,0.852,7,0.104,-16.257,0,0.0412,119.931,4,0.158,3
0.955,0.52,221304,0.2,0.837,4,0.101,-19.292,1,0.0318,97.018,4,0.128,3
0.986,0.584,275168,0.108,0.912,4,0.109,-17.113,1,0.0374,138.093,3,0.0968,3
0.955,0.552,244135,0.137,0.946,7,0.123,-18.189,1,0.0399,142.181,4,0.0791,3
0.989,0.454,280462,0.166,0.803,6,0.105,-16.717,1,0.0389,173.346,4,0.0399,3
0.99,0.618,227776,0.247,0.87,5,0.108,-16.373,0,0.0413,137.998,4,0.315,3
0.99,0.475,228798,0.128,0.853,3,0.232,-19.493,1,0.0563,179.989,4,0.312,3
0.03,0.901,228520,0.768,0,2,0.355,-5.7,0,0.118,125.062,4,0.727,3
0.0375,0.703,205947,0.696,5.65e-06,0,0.274,-5.482,1,0.0529,121.969,4,0.366,3
0.0373,0.65,226160,0.728,0,6,0.328,-5.914,0,0.232,159.167,4,0.619,3
0.093,0.628,197267,0.593,1.65e-06,8,0.096,-5.036,1,0.0323,125.026,4,0.104,3
0.0153,0.636,244453,0.728,1.46e-06,9,0.154,-5.871,1,0.0999,107.986,4,0.384,3
0.292,0.703,199387,0.789,0,0,0.377,-3.423,0,0.0928,150.058,4,0.761,3
0.0499,0.672,235947,0.605,0,7,0.357,-5.353,1,0.0378,134.015,3,0.297,3
0.0176,0.64,194840,0.742,0,7,0.157,-4.461,0,0.0488,130.972,4,0.403,3
0.0064,0.687,214840,0.702,4.35e-05,7,0.204,-5.324,0,0.0455,129.956,4,0.284,3
0.0192,0.66,193920,0.805,8.83e-06,1,0.159,-5.352,0,0.153,103.009,4,0.625,3
0.142,0.484,227933,0.543,0,6,0.105,-7.005,1,0.0281,81.326,4,0.301,3
0.00673,0.48,136933,0.685,0.0207,1,0.265,-6.711,1,0.0735,126.387,4,0.157,3
0.0249,0.774,198800,0.838,0.025,5,0.242,-3.914,0,0.114,143.04,4,0.924,3
0.202,0.759,211067,0.699,0.000131,0,0.443,-5.745,0,0.0307,92.96,4,0.907,3
0.3,0.751,211160,0.834,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,4,0.894,3
0.073,0.724,224400,0.695,0,11,0.0889,-5.226,1,0.0622,139.0,4,0.235,3
0.155,0.629,247960,0.824,0.000628,9,0.0651,-6.53,1,0.159,128.01,4,0.852,3
0.147,0.791,192360,0.733,0.000381,6,0.0713,-5.215,0,0.052,114.98,4,0.761,3
0.25,0.788,251240,0.844,0.000678,2,0.0723,-3.131,1,0.0334,113.324,4,0.382,3
0.322,0.752,213535,0.784,0,0,0.11,-4.941,1,0.0754,135.039,4,0.464,3
0.0902,0.769,212107,0.638,0,11,0.0857,-5.054,1,0.216,115.007,4,0.782,3
0.415,0.847,203600,0.843,0.000134,5,0.107,-3.579,0,0.106,110.027,4,0.963,3
0.0123,0.877,228484,0.551,0.0196,7,0.282,-8.37,1,0.0762,120.022,4,0.843,3
0.146,0.741,200202,0.481,0.0167,8,0.127,-9.894,1,0.0762,143.014,4,0.759,3
0.253,0.737,208097,0.534,3.37e-05,0,0.183,-9.724,0,0.0264,95.004,4,0.674,3
0.00272,0.747,217027,0.76,0.018,6,0.138,-7.701,1,0.0915,111.018,4,0.859,3
0.0273,0.797,207076,0.366,7.2e-05,1,0.119,-10.955,1,0.0356,94.977,4,0.812,3
0.212,0.493,235311,0.392,0.0733,10,0.12,-12.311,1,0.0251,79.021,4,0.182,3
0.000925,0.572,299693,0.7,0.454,8,0.456,-5.732,1,0.0435,108.012,4,0.635,3
0.978,0.58,222293,0.188,0.934,3,0.112,-18.773,1,0.0323,110.052,4,0.246,3
0.251,0.57,274599,0.481,1.37e-06,7,0.254,-13.739,1,0.0344,74.99,4,0.476,3
0.36,0.947,205497,0.635,0.0955,9,0.0405,-11.244,0,0.224,110.0,4,0.733,3
0.0502,0.636,236472,0.42,0.0014,4,0.202,-11.339,1,0.0463,137.947,4,0.533,3
0.127,0.676,220053,0.348,0.36,10,0.108,-14.342,1,0.0628,96.884,4,0.462,3
0.0158,0.763,239575,0.615,0.812,8,0.163,-7.506,1,0.0413,131.999,4,0.257,3
0.136,0.618,217026,0.711,0,0,0.576,-7.44,0,0.0878,132.899,4,0.279,3
0.000283,0.877,226224,0.357,0.914,0,0.0983,-6.75,0,0.0586,133.008,4,0.0976,3
0.0228,0.825,230705,0.461,0.141,0,0.106,-10.705,0,0.0872,132.057,4,0.0368,3
0.0839,0.767,229041,0.453,0,0,0.0727,-0.439,0,0.102,133.006,4,0.296,3
0.138,0.471,217496,0.525,0.000179,11,0.091,-7.757,1,0.279,139.097,4,0.228,3
0.779,0.587,259550,0.299,0,8,0.123,-7.365,1,0.0263,94.992,3,0.356,3
0.272,0.508,261640,0.72,0,11,0.0563,-5.908,0,0.0628,79.983,4,0.472,3
0.00249,0.646,236133,0.77,0,2,0.0715,-6.596,0,0.226,99.165,4,0.681,3
0.0849,0.652,267413,0.748,0,0,0.604,-5.242,1,0.0887,94.1,4,0.652,3
0.0286,0.576,227667,0.697,1.15e-06,10,0.167,-4.192,1,0.326,175.906,4,0.501,3
0.0128,0.747,213507,0.705,0,9,0.126,-5.137,0,0.126,136.024,4,0.56,3
0.00496,0.733,236093,0.899,4.72e-05,0,0.372,-4.237,1,0.143,127.086,4,0.76,3
0.00969,0.589,323480,0.621,0.00104,5,0.181,-6.902,0,0.0468,140.03,4,0.401,3
0.0296,0.412,319467,0.441,0.0726,11,0.306,-11.523,0,0.291,185.571,4,0.174,3
0.143,0.545,253747,0.649,1.57e-05,6,0.0894,-4.062,1,0.0324,99.099,4,0.297,3
0.305,0.906,194795,0.716,0,9,0.175,-1.653,0,0.389,129.947,4,0.964,3
0.0638,0.562,90547,0.871,0.127,9,0.15,-7.662,0,0.0899,93.419,4,0.411,3
5.36e-05,0.912,305480,0.827,0.446,10,0.049,-8.541,0,0.207,96.482,4,0.291,3
0.000423,0.632,259813,0.476,0.756,7,0.131,-8.009,0,0.113,169.9,4,0.341,3
0.0171,0.552,423573,0.44,0.139,2,0.076,-8.705,1,0.179,112.208,4,0.125,3
0.00194,0.7,168373,0.854,0.0662,7,0.269,-7.067,1,0.0864,106.076,4,0.275,3
0.000271,0.667,132640,0.876,0.6,2,0.255,-7.039,0,0.0597,124.889,4,0.634,3
0.000413,0.454,161120,0.954,0.00407,9,0.264,-6.432,0,0.0944,187.674,4,0.531,3
